,Maintenance_flag,Speed_sensor,Vibration,Engine_Load,Coolant_Temp,Intake_Pressure,Engine_RPM,Speed_OBD,Intake_Air,Flow_Rate,Throttle_Pos,Voltage,Ambient,Accel,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost,Trip_Distance,Litres_Per_km,Accel_Ssor_Total,CO2,Trip_Time,CO_emission,HC_emission,PM_emission,NOx_emission,CO2_emission,Fuel_level,Oil_life,Vibration_alert,VibrationAlert_Total,Vibration_Recent,Turbo_alert,Emission_alert,Fog_control,Engine_control,fleetid,truckid
2058,0,0,251.13589,0.0,88,101,0.0,0,11,0.0,89.01961,12.08,8,14.901961,82,2.425129,7.250346275,48.24639204,177.1,159,0.580151,0.9857551471051905,,0.003126,,11343,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0301X1
2059,0,25,249.745165,20.784313,87,112,1473.5,25,13,26.86,70.98039,14.18,8,14.901961,84,26.571512,7.984987859,48.20509904,114.2,156,2.175566,0.9697099495963781,5.462952,-0.004245,144.49498,10910,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
2060,0,159,242.290879,0.0,90,120,1950.0,159,11,38.11,80.0,14.16,6,30.980392,90,164.66542,7.865976763,48.43584634,24.2,151,3.335867,0.8184061155992735,0.0,0.287832,0.0,9396,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0061X1
2061,0,90,246.12928,4.705883,90,112,1102.0,90,9,18.88,80.0,14.18,7,14.901961,85,94.60801,9.397965359,48.88161275,297.6,282,2.175566,0.637347126081496,0.0,0.053408,0.0,8053,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
2062,0,45,248.632585,16.078432,89,109,1052.0,45,11,16.55,74.117645,14.32,7,14.901961,86,46.15201,8.972255615,48.68605848,289.9,371,1.740453,0.23380541346373682,1.459493,0.025958,38.60355,5284,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0511X1
2063,0,105,245.294845,51.37255,89,112,1300.0,105,10,22.61,80.0,14.12,8,14.901961,86,108.468094,7.792122763,48.09261034,8.4,158,2.175566,0.9418517461528879,2.668892,0.024045,70.59215,10625,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
2064,0,106,245.239216,74.5098,89,129,1325.5,106,8,25.69,80.0,14.14,7,14.901961,85,107.56821,8.387037675,47.12018154,263.6,362,4.641207,0.5576108854946822,4.553079,0.119043,120.42885,7566,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
2065,0,176,241.345186,0.0,87,120,2159.0,176,12,42.3,80.0,14.12,9,14.901961,86,185.1485,8.702365075,49.14778152,351.0,447,3.335867,0.49204040364065144,0.0,-0.065203,0.0,7162,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
2066,0,81,246.629941,75.68628,90,150,1523.5,81,11,36.83,80.0,14.22,8,41.17647,87,79.668,8.951285615,48.67207248,261.5,446,7.687,0.30845847525219855,9.035585,-0.022156,238.99106,6079,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0651X1
2067,0,15,250.301455,18.431374,87,110,727.5,15,12,10.27,64.70589,14.22,5,14.901961,84,15.947999,8.398633727,48.18233667,21.7,156,1.88549,0.8711590786024815,2.211325,-0.026955,58.489494,9810,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
2068,1,46,248.576956,9.803922,89,115,1107.0,46,11,18.36,80.0,14.2,8,28.235294,85,47.05366,7.712976275,48.34830804,266.8,439,2.61068,0.3055206758451148,5.863864,-0.004632,155.09909,6050,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0751X1
2069,0,95,245.851135,70.588234,89,118,1197.0,95,9,20.36,80.0,14.14,7,14.901961,85,102.24022,7.737576763,48.45257434,358.4,147,3.045792,0.9047336121701068,3.562073,-0.053592,94.21678,10357,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
2070,1,49,248.410069,7.450981,87,108,1097.0,49,14,19.88,79.60784,14.1,8,14.901961,82,11.08946,8.344447727,48.13589667,297.5,331,1.595415,0.20504140843787433,1.422536,-0.045117,37.62606,4785,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0631X1
2071,1,88,246.240538,63.52941,89,122,1383.5,88,10,24.41,79.60784,14.22,8,14.901961,85,87.08526,7.622010275,48.34058004,282.0,449,3.625944,0.299291967939514,4.605988,-0.020962,121.82831,5976,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0751X1
2072,1,13,250.412713,16.470589,86,105,726.5,13,14,9.63,58.039215,14.24,7,14.901961,82,18.648033,9.110339771,48.20739773,304.6,306,1.160302,0.20760216011785773,2.939675,-0.0416,,4896,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0391X1
2073,1,11,250.523971,32.941177,87,103,730.0,11,18,6.72,37.2549,14.36,6,14.901961,82,12.531309,8.428531727,48.22880067,21.5,158,0.870226,0.8761215407178851,4.896626,0.017923,,10047,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
2074,0,76,246.908086,29.803923,88,110,1173.0,76,8,18.94,80.0,14.22,6,14.901961,83,77.8732,8.808975359,49.20308075,8.8,149,1.88549,0.7795879973159159,1.807383,0.044162,47.805256,9185,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0501X1
2075,1,13,250.412713,17.254902,85,109,734.0,13,9,10.83,68.62745,14.24,7,14.901961,81,14.580045,8.242141075,48.85559952,31.5,137,1.740453,0.7564538362744023,3.460397,0.030551,,8822,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0281X1
2076,1,15,250.301455,22.352942,86,111,953.0,15,15,15.19,61.17647,14.16,7,29.411766,82,16.272358,8.292529727,48.15755667,302.4,317,2.030529,0.20822791946588073,8.991566,-0.033865,237.82675,4928,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0631X1
2077,0,45,248.632585,38.039215,89,109,1088.0,45,11,17.16,70.19608,14.24,7,33.333332,87,48.527996,9.001673615,48.68011248,304.4,393,1.740453,0.23179257791983263,0.0,-0.024318,0.0,5257,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0511X1
2078,0,37,249.077617,17.254902,87,113,1109.5,37,8,22.13,80.0,14.26,5,14.901961,84,39.890743,8.603245794,49.58780177,26.8,154,2.320604,0.8690465082201921,2.539885,0.022928,67.17991,9731,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0051X1
2079,0,5,250.857745,38.431374,87,103,702.5,5,17,7.8,38.82353,14.38,6,14.901961,83,5.412106,8.420053727,48.21360867,27.5,155,0.870226,0.8745825878097301,19.010202,0.01119,,9966,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
2080,1,44,248.688214,0.0,87,113,1028.0,44,6,18.94,80.0,14.16,6,14.901961,84,54.108295,8.631535794,49.55277377,28.4,151,2.320604,0.8650814513500109,0.0,0.00542,0.0,9637,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0051X1
2081,1,118,244.571668,0.0,89,125,1460.5,118,8,30.27,80.0,14.16,6,14.901961,87,125.67701,8.819577359,48.81921275,19.6,157,4.061056,0.8037762543859303,0.0,-0.02945,0.0,9330,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
2082,0,17,250.190197,56.862747,89,106,982.5,17,15,12.16,56.078434,14.2,7,29.803923,85,0.0,8.267995727,48.16945467,0.0,317,1.30534,0.21296714385294777,6.076039,-0.037999,160.71114,5075,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0631X1
2083,1,84,246.463054,36.47059,89,111,1342.5,84,10,23.08,80.0,14.2,8,14.901961,87,85.50109,7.442862763,48.62923234,287.2,553,2.030529,0.33925658197336567,2.439638,-0.076295,64.52837,6292,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0351X1
2084,0,12,250.468342,18.431374,87,107,795.5,12,16,10.58,52.941177,14.24,6,26.27451,83,11.52,8.416309727,48.20703267,19.2,153,1.450378,0.8738577759597304,3.989788,0.001473,,9924,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
2085,0,34,249.244504,30.588236,87,111,1354.0,34,8,23.88,80.0,14.3,5,28.62745,84,33.768307,8.605285794,49.58531777,28.3,157,2.030529,0.868768001242762,4.760532,-0.015772,125.91599,9726,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0051X1
2086,0,94,245.906764,98.82353,91,130,1177.5,94,11,22.24,80.0,14.16,8,36.07843,86,96.336006,7.349010275,48.25739604,292.5,453,4.786245,0.27873942669981233,5.81294,-0.006597,153.75217,5836,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0751X1
2087,0,74,247.019344,75.29412,90,133,1446.5,74,11,33.47,80.0,14.14,8,36.47059,87,77.47284,8.955179615,48.67243248,260.9,447,5.221359,0.3080540772073882,9.953758,-0.04523,263.27673,6077,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0651X1
2088,0,133,243.737233,98.82353,88,142,1653.0,133,8,42.52,80.0,14.12,6,48.235294,88,140.54446,8.653947359,48.56083475,24.7,144,6.526697,0.832253223229256,0.0,0.002745,25.75551,9457,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
2089,0,84,246.463054,53.333336,89,111,1324.5,84,10,23.19,79.60784,14.18,7,32.941177,86,88.202934,9.010591794,49.34127377,277.6,821,2.030529,0.0239584234230623,4.558142,0.043092,120.56276,3509,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
2090,0,114,244.794184,0.0,86,117,1381.0,114,10,26.36,80.0,14.16,8,14.901961,84,118.98263,8.230248763,48.64917034,313.1,348,2.900755,0.591207651856953,0.0,0.001534,0.0,7770,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
2091,0,91,246.073651,12.54902,89,110,1111.0,91,9,19.08,80.0,14.12,8,23.92157,84,96.08514,9.132701771,48.25041173,19.0,153,1.88549,0.9390978932692803,0.0,-0.007604,13.689278,10607,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0411X1
2092,0,105,245.294845,0.0,88,113,1261.5,105,9,24.08,80.0,14.24,8,14.901961,85,109.69205,9.603063359,48.74792675,318.9,271,2.320604,0.6570150181674912,0.0,-0.002549,0.0,8182,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
2093,0,0,251.13589,0.0,87,101,0.0,0,14,0.0,89.01961,11.88,9,14.901961,78,0.0,7.124490275,48.26256804,0.0,140,0.580151,0.977222302870595,,0.026962,,11174,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0301X1
2094,0,113,244.849813,50.980392,88,114,1411.0,113,8,25.33,80.0,14.16,7,14.901961,83,116.42427,8.463895727,48.71615667,24.1,148,2.465641,0.7162807116063659,2.800483,0.035941,74.072716,8542,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
2095,0,33,249.300133,49.411766,88,111,1335.5,33,16,22.58,61.56863,14.26,9,32.156864,84,33.12,7.710840763,48.72924034,107.9,153,2.030529,0.974517862515241,7.100916,0.036439,187.8191,11105,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0271X1
2096,0,136,243.570346,53.333336,90,118,1688.5,136,9,31.55,80.0,14.18,6,35.686275,88,142.02103,8.867667359,48.90043475,23.0,158,3.045792,0.7947737921181389,1.735934,0.101529,45.915432,9285,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
2097,0,108,245.127958,57.64706,90,131,1360.0,108,9,25.36,75.29412,14.1,7,33.72549,88,111.276054,8.676861675,47.05697154,252.7,337,4.931282,0.5369537762003675,2.773746,-0.015308,73.36554,7437,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
2098,0,113,244.849813,50.588238,88,114,1408.5,113,8,25.27,80.0,14.16,7,14.901961,84,113.90446,8.466739727,48.71113467,25.6,149,2.465641,0.7158340655655916,2.816014,0.028122,74.48352,8539,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
2099,0,125,244.182265,70.98039,91,133,1540.0,125,12,30.91,80.0,14.18,9,35.686275,90,129.42001,8.662273075,48.74899752,311.6,479,5.221359,0.4195707614982355,4.363893,-0.140784,115.42487,6819,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
2100,0,88,246.240538,57.2549,88,127,1385.0,88,9,25.02,76.47059,14.16,8,18.039215,84,87.87706,7.775508763,48.13291234,26.2,148,4.351131,0.9376199526083248,4.493632,0.050038,118.85648,10597,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
2101,0,84,246.463054,53.333336,90,109,1334.0,84,10,23.22,80.0,14.16,7,29.411766,87,88.344,8.996731794,49.34240177,278.4,813,1.740453,0.023056602136406652,6.228031,-0.01261,164.73132,3502,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
2102,0,104,245.350474,36.862747,87,106,1282.5,104,9,22.11,80.0,14.18,7,14.901961,85,106.77609,9.104731794,49.27741577,347.9,773,1.30534,0.034080429153209635,1.908144,0.023806,50.470375,3578,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0471X1
2103,0,84,246.463054,20.0,87,114,1311.5,84,10,22.83,79.21569,14.26,8,14.901961,85,85.248764,7.296414763,48.54128434,342.3,571,2.465641,0.3530264150050779,1.432765,-0.005504,37.896606,6396,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0351X1
2104,0,96,245.795506,34.509804,88,134,1197.0,96,7,27.99,80.0,14.24,7,41.568626,85,100.65602,9.046803359,48.94133075,257.0,253,5.366396,0.6124061950914652,0.0,0.079855,23.464607,7896,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0421X1
2105,0,35,249.188875,34.11765,87,116,1107.5,35,9,18.24,78.039215,14.08,7,28.62745,84,36.324448,9.184977359,48.92269475,60.1,152,2.755716,0.9965688145081552,2.649831,0.093419,70.087975,11595,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
2106,0,109,245.072329,47.45098,87,112,1360.5,109,7,24.19,80.0,14.2,6,14.901961,83,112.75269,8.880993359,48.94449875,40.1,139,2.175566,0.7467816039602349,2.509956,0.083585,66.3883,8710,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0681X1
2107,0,111,244.961071,32.156864,85,110,1372.5,111,9,23.61,80.0,14.12,8,14.901961,83,113.220055,8.289222763,48.63318034,268.9,335,1.88549,0.5957458144489624,1.926456,-0.008304,50.95472,7795,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
2108,0,73,247.074973,10.196078,87,108,1158.0,73,10,20.33,79.60784,14.16,8,33.333332,85,76.32014,8.954367675,47.13540354,321.6,353,1.595415,0.5123134712596777,0.0,-0.035272,18.79928,7264,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
2109,0,97,245.739877,80.78432,88,146,1232.0,97,9,27.97,80.0,14.16,7,14.901961,84,96.77219,9.070365675,47.26315554,311.0,409,7.10685,0.17165576833268764,6.210655,-0.062324,164.27173,4360,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0361X1
2110,0,22,249.912052,53.333336,86,124,1423.5,22,11,25.94,73.333336,13.98,8,32.941177,81,2.052316,9.287129771,48.23193773,94.6,151,3.916019,0.9858422587200176,19.920359,0.015808,526.8931,11369,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0551X1
2111,0,88,246.240538,0.0,80,109,1346.0,88,9,22.91,80.0,14.26,7,14.901961,79,88.128265,9.27995286,49.21866543,337.1,664,1.740453,0.05955136494859482,0.0,0.015002,0.0,3775,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
2112,0,154,242.569024,15.294118,92,121,1908.5,154,12,36.08,74.90196,14.18,6,32.941177,89,154.8787,8.782611359,48.75268475,22.7,154,3.480905,0.8110539407969676,0.0,-0.238879,23.14422,9366,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
2113,0,60,247.79815,54.509804,87,110,1502.0,60,9,27.24,80.0,14.22,7,32.941177,84,62.89793,7.751490763,48.24500434,2.7,144,1.88549,0.9259023600481117,3.034218,0.029748,80.25502,10515,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
2114,0,22,249.912052,22.352942,87,121,1324.5,22,13,24.36,71.76471,14.2,8,14.901961,84,25.704403,7.987651859,48.20630504,87.9,156,3.480905,0.9694896117977785,6.044568,-0.002159,159.87874,10904,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00213F1,Truck_0791X1
2115,1,11,250.523971,31.37255,87,103,732.0,11,18,8.08,38.82353,14.4,6,14.901961,83,11.160058,8.420671727,48.21483267,22.1,156,0.870226,0.8746950027330417,6.941134,0.009812,,9974,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
2116,0,89,246.184909,1.960784,83,112,1379.0,89,8,25.69,80.0,14.24,8,14.901961,80,94.500435,8.768203727,48.37221867,357.4,167,2.175566,0.6745342329029098,0.0,-0.061294,0.0,8295,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
2117,0,1,251.080261,27.450981,87,107,729.5,1,11,10.33,66.27451,14.24,8,14.901961,84,2.281957,9.258731771,48.41046773,110.3,157,1.450378,0.9688371276070865,69.03849,0.026124,,10875,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0411X1
2118,0,100,245.57299,52.156864,89,115,1255.0,100,8,21.88,73.725494,14.12,7,14.901961,85,108.68835,7.747206763,48.29880034,357.1,150,2.61068,0.9205376606198581,3.302861,0.033208,87.36062,10457,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
2119,1,12,250.468342,17.647058,85,106,724.0,12,10,9.91,68.62745,14.24,7,14.901961,81,20.23203,8.238823075,48.85218552,29.0,142,1.30534,0.7567371196066923,3.166439,0.031099,,8836,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0281X1
2120,1,12,250.468342,28.235294,87,103,757.0,12,18,7.3,36.862747,14.4,6,14.901961,82,13.356194,8.421253727,48.21575667,20.5,154,0.870226,0.8747892788801586,4.072522,0.002257,,9979,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
2121,1,70,247.24186,0.0,89,120,1084.5,70,11,18.11,80.0,14.26,7,14.901961,86,63.9005,9.07799286,49.05686343,273.2,421,3.335867,0.2573355570676889,0.0,-0.019847,0.0,5655,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0151X1
2122,0,114,244.794184,18.431374,88,124,1401.5,114,9,27.86,80.0,14.14,7,14.901961,85,115.2,8.642232763,48.55714834,276.4,285,3.916019,0.6217025169058795,1.128656,0.069817,29.852932,7954,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0561X1
2123,1,80,246.68557,58.431374,90,130,1250.5,80,10,22.49,80.0,14.02,7,14.901961,86,81.18003,7.133820275,48.26058804,253.7,412,4.786245,0.2640164834280672,6.429395,-0.053358,170.05737,5720,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0751X1
2124,0,99,245.628619,99.60784,91,195,1618.5,99,9,58.24,80.0,14.18,7,38.82353,85,101.48401,8.485867727,48.13276467,297.4,260,14.213697,0.61745719035588,15.248167,-0.014686,403.31375,7930,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0211X1
2125,0,95,245.851135,89.411766,86,140,1227.0,95,9,25.24,80.0,14.16,7,14.901961,83,101.376915,9.049773675,47.27419554,311.2,413,6.236622,0.1697137251911721,5.553078,-0.054816,146.87881,4348,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0361X1
2126,0,73,247.074973,44.705883,86,108,1368.5,73,9,21.16,80.0,14.26,7,14.901961,84,75.024,9.13419486,49.05476343,36.1,802,1.595415,0.03830909532256685,3.221442,-0.046502,85.207085,3609,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0221X1
2127,1,15,250.301455,93.333336,85,119,1261.5,15,13,19.61,80.39216,14.18,8,35.686275,82,12.610075,9.008489615,48.67684848,314.0,336,3.19083,0.20291780695031275,30.930004,-0.001851,818.098,4711,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0521X1
2128,0,110,245.0167,13.333334,86,110,1350.0,110,10,25.16,79.60784,14.14,8,14.901961,85,130.50111,9.032271675,47.27670354,359.8,432,1.88549,0.49652778903159006,0.0,-0.003287,20.09676,7181,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
2129,0,101,245.517361,0.0,86,118,1561.0,101,11,29.97,80.0,14.18,9,14.901961,84,105.40806,9.53549286,48.74960343,352.5,528,3.045792,0.3652943687401675,0.0,-0.008141,0.0,6495,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00113F1,Truck_0141X1
2130,1,116,244.682926,47.45098,89,115,1457.5,116,7,25.91,80.0,14.14,6,14.901961,86,116.49693,8.676181794,49.49128577,11.7,145,2.61068,0.8580987617129442,2.592045,0.26729,68.559555,9596,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00513F1,Truck_0051X1
2131,1,17,250.190197,23.137255,87,104,725.5,17,17,9.27,40.39216,14.16,6,14.901961,83,18.93942,8.433565727,48.23964267,11.1,160,1.015265,0.8772494996626129,2.389667,-0.025136,63.20666,10091,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0381X1
2132,0,118,244.571668,59.215687,88,119,1475.5,118,11,25.74,71.76471,14.12,9,14.901961,84,124.34476,8.288569075,48.88582152,285.1,419,3.19083,0.39033509142995126,3.029437,0.012172,80.128555,6652,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
2133,0,96,245.795506,51.764706,89,150,1505.0,96,9,33.08,80.0,14.18,7,27.450981,85,97.88721,8.799733727,48.19928667,301.3,284,7.687,0.6402382423059604,7.161434,-0.01221,189.41978,8073,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0211X1
2134,0,22,249.912052,64.31373,88,128,1733.0,22,11,34.91,80.0,14.08,7,36.47059,85,11.088526,9.351821771,48.24914573,44.5,163,4.49617,0.9913522389419283,28.124771,0.004217,743.8997,11502,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00813F1,Truck_0551X1
2135,0,119,244.516039,0.0,89,122,1464.0,119,10,29.36,80.0,14.2,7,14.901961,84,127.225,8.589037727,48.57147867,33.5,159,3.625944,0.6994626543921171,0.0,0.020211,0.0,8457,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01113F1,Truck_0661X1
2136,0,86,246.351796,22.745098,89,137,1401.0,86,11,30.16,80.0,14.22,7,40.0,88,89.60418,8.780411615,48.70053048,268.1,793,5.80151,0.015706531204693897,1.947328,-0.070977,51.506786,3449,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_01213F1,Truck_0021X1
2137,0,182,241.011412,40.39216,88,194,2271.5,182,13,66.97,80.0,14.0,8,34.11765,87,189.9,8.677525075,49.07981952,341.2,475,14.068661,0.4848983315908167,5.778308,-0.059909,152.83615,7137,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0311X1
2138,0,119,244.516039,79.21569,89,158,1514.5,119,11,34.94,80.0,14.08,9,37.64706,88,118.368195,8.889769075,48.66008352,288.6,507,8.847302,0.43742784647862953,6.536918,0.000847,172.90137,6920,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
2139,0,109,245.072329,49.411766,87,114,1368.0,109,7,25.08,80.0,14.12,6,14.901961,83,112.53647,8.886099359,48.94838075,40.2,138,2.465641,0.7460444531935134,2.829041,-0.001547,74.82809,8707,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0681X1
2140,0,35,249.188875,46.666668,87,110,1375.0,35,8,23.77,80.0,14.16,6,28.235294,84,33.77032,9.191673359,48.91885475,48.1,151,1.88549,0.9971485730099674,7.97557,0.079528,210.95367,11606,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0711X1
2141,0,83,246.518683,43.52941,88,110,1312.5,83,9,23.08,80.0,14.16,7,14.901961,85,83.95262,7.766370763,48.14739034,19.8,147,1.88549,0.9360486455821304,2.981552,0.010048,78.862,10585,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00413F1,Truck_0641X1
2142,0,90,246.12928,0.0,85,117,1387.5,90,9,25.91,80.0,14.22,8,14.901961,84,93.64879,8.905995675,47.09586954,323.0,330,2.900755,0.5173908501985569,0.0,0.065072,0.0,7302,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00613F1,Truck_0801X1
2143,0,120,244.46041,0.0,91,120,1478.5,120,11,29.08,80.0,14.18,9,14.901961,90,126.43204,8.716033075,48.71838552,311.0,490,3.335867,0.42430737026240317,0.0,-0.047306,0.0,6843,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00913F1,Truck_0491X1
2144,0,140,243.34783,31.764706,88,139,1746.5,140,9,33.66,79.60784,14.18,6,40.784313,87,147.02527,8.708547359,48.64346675,24.1,153,6.091585,0.8230746613066868,0.0,-0.058568,0.0,9416,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
2145,0,0,251.13589,0.0,88,102,0.0,0,10,0.0,9.803922,12.26,8,14.901961,85,1.082996,7.250304275,48.24594204,196.8,160,0.725188,0.9857551471051905,,0.005879,,11338,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00313F1,Truck_0301X1
2146,0,145,243.069685,0.0,89,117,1789.0,145,9,36.83,80.0,13.88,6,35.686275,89,152.38815,8.694519359,48.62263475,23.4,157,2.900755,0.8254228083340343,0.0,-0.090744,0.0,9426,0,0,0,0,0,0,0,1,123,12,1,1,1,1,Fleet_00713F1,Truck_0201X1
